skill_id,skill_name,cast_time,aftercast,recharge,type,profession,attribute,energy_cost,sacrifice,adrenaline,combo,weapon_req,combo_req,target
1208,Sheer Exhaustion,0.0,0.0,0.0,23,0,51,0,0,0,0,0,0,0
1209,Bestial Fury,0.0,0.0,10.0,3,2,22,10,0,0,0,0,0,0
1210,Life Drain,0.0,0.0,0.0,23,0,51,0,0,0,0,0,0,0
1211,Viper's Nest,2.0,0.75,20.0,21,2,22,10,0,0,0,0,0,0
1212,Equinox,3.0,0.75,15.0,22,2,24,10,0,0,0,0,0,0
1213,Tranquility,5.0,0.75,60.0,22,2,24,15,0,0,0,0,0,0
1214,Acute Weakness,0.0,0.0,0.0,23,0,51,0,0,0,0,0,0,0
1215,Clamor of Souls,1.0,0.75,8.0,5,8,34,10,0,0,0,0,0,5
1216,Spawning Power,0.0,0.0,0.0,5,8,51,0,0,0,0,0,0,0
1217,Ritual Lord,0.0,0.75,45.0,16,8,36,0,2,0,0,0,0,0
1218,Cruel Was Daoshen,2.0,0.75,30.0,24,8,34,15,0,0,0,0,0,0
1219,Protective Was Kaolai,1.0,0.75,25.0,24,8,33,10,0,0,0,0,0,0
1220,Attuned Was Songkai,2.0,0.75,60.0,24,8,36,10,0,0,0,0,0,0
1221,Resilient Was Xiko,1.0,0.75,10.0,24,8,33,5,0,0,0,0,0,0
1222,Lively Was Naomei,6.0,0.75,20.0,24,8,33,15,0,0,0,0,0,0
1223,Anguished Was Lingwah,2.0,0.75,30.0,24,8,36,5,0,0,0,0,0,0
1224,Draw Spirit,0.25,0.75,5.0,5,8,51,5,0,0,0,0,0,1
1225,Channeled Strike,2.0,0.75,4.0,5,8,34,10,0,0,0,0,0,5
1226,Spirit Boon Strike,1.0,0.75,3.0,5,8,34,5,0,0,0,0,0,5
1227,Essence Strike,1.0,0.75,8.0,5,8,34,5,0,0,0,0,0,5
1228,Spirit Siphon,0.25,0.75,3.0,5,8,34,5,0,0,0,0,0,0
1229,Explosive Growth,2.0,0.75,45.0,6,8,36,5,0,0,0,0,0,0
1230,Boon of Creation,2.0,0.75,45.0,6,8,36,10,0,0,0,0,0,0
1231,Spirit Channeling,1.0,0.75,30.0,6,8,36,5,0,0,0,0,0,0
1232,Armor of Unfeeling,1.0,0.75,20.0,10,8,32,5,0,0,0,0,0,0
1233,Soothing Memories,0.75,0.75,4.0,5,8,33,5,0,0,0,0,0,3
1234,Mend Body and Soul,0.75,0.75,3.0,5,8,33,5,0,0,0,0,0,3
1235,Dulled Weapon,1.0,0.75,20.0,4,8,32,15,0,0,0,0,0,5
1236,Binding Chains,1.0,0.75,15.0,4,8,32,10,0,0,0,0,0,5
1237,Painful Bond,1.0,0.75,12.0,4,8,34,15,0,0,0,0,0,5
1238,Signet of Creation,1.0,0.75,20.0,7,8,36,0,0,0,0,0,0,0
1239,Signet of Spirits,1.0,0.75,30.0,7,8,34,0,0,0,0,0,0,0
1240,Soul Twisting,0.0,0.75,15.0,16,8,36,5,0,0,0,0,0,0
1241,Celestial Summoning,1.0,0.75,0.0,10,8,51,0,0,0,0,0,0,0
1242,Archemorus' Strike,0.0,0.0,0.0,5,8,51,0,0,0,0,0,0,0
1243,Shield of Saint Viktor,0.0,0.0,0.0,5,8,51,0,0,0,0,0,0,0
1244,Ghostly Haste,1.0,0.75,20.0,6,8,36,10,0,0,0,0,0,0
1245,Gaze from Beyond,1.0,0.75,10.0,5,8,34,5,0,0,0,0,0,5
1246,Ancestors' Rage,0.25,0.75,10.0,10,8,34,5,0,0,0,0,0,3
1247,Pain,0.75,0.75,30.0,22,8,32,5,0,0,0,0,0,0
1248,Pain,2.0,0.0,0.0,14,8,32,0,0,0,0,70,0,5
1249,Displacement,0.75,0.75,45.0,22,8,32,15,0,0,0,0,0,0
1250,Preservation,0.75,0.75,20.0,22,8,33,5,0,0,0,0,0,0
1251,Life,0.75,0.75,20.0,22,8,33,10,0,0,0,0,0,0
1252,Earthbind,1.0,0.75,30.0,22,8,32,15,0,0,0,0,0,0
1253,Bloodsong,0.75,0.75,30.0,22,8,34,5,0,0,0,0,0,0
1254,Bloodsong,0.0,0.0,0.0,14,8,34,0,0,0,0,70,0,5
1255,Wanderlust,1.0,0.75,45.0,22,8,32,10,0,0,0,0,0,0
1256,Wanderlust,2.0,0.0,0.0,14,8,32,0,0,0,0,70,0,5
1257,Spirit Light Weapon,1.0,0.75,5.0,25,8,33,5,0,0,0,0,0,3
1258,Brutal Weapon,1.0,0.75,15.0,25,8,32,10,0,0,0,0,0,3
1259,Guided Weapon,2.0,0.75,5.0,25,8,32,15,0,0,0,0,0,3
1260,Meekness,2.0,0.75,15.0,4,4,7,15,17,0,0,0,0,5
1261,Frigid Armor,1.0,0.75,20.0,6,6,11,5,0,0,0,0,0,0
1262,Healing Ring,1.0,0.75,10.0,5,3,13,5,0,0,0,0,0,0
1263,Renew Life,4.0,0.75,5.0,5,3,13,15,0,0,0,0,0,6
1264,Doom,1.0,0.75,8.0,5,8,36,10,0,0,0,0,0,5
1265,Wielder's Boon,0.25,0.75,4.0,5,8,33,5,0,0,0,0,0,3
1266,Soothing,1.0,0.75,45.0,22,8,32,15,0,0,0,0,0,0
1267,Vital Weapon,1.0,0.75,2.0,25,8,32,5,0,0,0,0,0,3
1268,Weapon of Quickening,2.0,0.75,5.0,25,8,32,10,0,0,0,0,0,3
1269,Signet of Rage,1.0,0.75,20.0,7,3,14,0,0,0,0,0,0,5
1270,Fingers of Chaos,0.0,0.0,15.0,3,0,51,5,0,0,0,0,0,0
1271,Echoing Banishment,0.0,0.0,40.0,15,0,51,0,0,0,0,0,0,5
1272,Suicidal Impulse,1.0,0.0,25.0,4,0,51,5,0,0,0,0,0,0
1273,Impossible Odds,0.5,0.25,5.0,10,0,51,0,0,0,0,0,0,0
1274,Battle Scars,0.0,0.0,11.0,3,0,51,0,0,0,0,0,0,0
1275,Riposting Shadows,0.0,0.0,10.0,3,0,51,5,0,0,0,0,0,0
1276,Meditation of the Reaper,0.0,0.0,60.0,10,0,51,0,0,0,0,0,0,0
1277,Battle Cry,0.0,0.0,0.0,5,0,51,0,0,0,0,0,0,0
1278,Elemental Defense Zone,0.0,0.0,0.0,5,0,51,0,0,0,0,0,0,0
1279,Melee Defense Zone,0.0,0.0,0.0,5,0,51,0,0,0,0,0,0,0
1280,Blessed Water,0.0,0.0,0.0,23,0,51,0,0,0,0,0,0,0
1281,Defiled Water,0.0,0.0,0.0,23,0,51,0,0,0,0,0,0,0
1282,Stone Spores,0.0,0.0,0.0,23,0,51,0,0,0,0,0,0,0
1283,Turret Arrow,0.0,0.0,0.0,5,0,51,0,0,0,0,0,0,0
1284,Blood Flower,0.0,0.0,0.0,5,0,51,0,0,0,0,0,0,0
1285,Fire Flower,0.0,0.0,0.0,5,0,51,0,0,0,0,0,0,0
1286,Poison Arrow,0.0,0.0,0.0,5,0,51,0,0,0,0,0,0,0
1287,Haiju Lagoon Water,0.0,0.0,0.0,23,0,51,0,0,0,0,0,0,0
1288,Aspect of Exhaustion,0.0,0.0,0.0,23,0,51,0,0,0,0,0,0,0
1289,Aspect of Exposure,0.0,0.0,0.0,23,0,51,0,0,0,0,0,0,0
1290,Aspect of Surrender,0.0,0.0,0.0,23,0,51,0,0,0,0,0,0,0
1291,Aspect of Death,0.0,0.0,0.0,23,0,51,0,0,0,0,0,0,0
1292,Aspect of Soothing,0.0,0.0,0.0,23,0,51,0,0,0,0,0,0,0
1293,Aspect of Pain,0.0,0.0,0.0,23,0,51,0,0,0,0,0,0,0
1294,Aspect of Lethargy,0.0,0.0,0.0,23,0,51,0,0,0,0,0,0,0
1295,Aspect of Depletion,0.0,0.0,0.0,23,0,51,0,0,0,0,0,0,0
1296,Aspect of Failure,0.0,0.0,0.0,23,0,51,0,0,0,0,0,0,0
1297,Aspect of Shadows,0.0,0.0,0.0,23,0,51,0,0,0,0,0,0,0
1298,Scorpion Aspect,0.0,0.0,0.0,23,0,51,0,0,0,0,0,0,0
1299,Aspect of Fear,0.0,0.0,0.0,23,0,51,0,0,0,0,0,0,0
1300,Aspect of Depletion,0.0,0.0,0.0,23,0,51,0,0,0,0,0,0,0
1301,Aspect of Decay,0.0,0.0,0.0,23,0,51,0,0,0,0,0,0,0
1302,Aspect of Torment,0.0,0.0,0.0,23,0,51,0,0,0,0,0,0,0
1303,Nightmare Aspect,0.0,0.0,0.0,23,0,51,0,0,0,0,0,0,0
1304,Spiked Coral,0.0,0.0,0.0,23,0,51,0,0,0,0,0,0,0
1305,Shielding Urn,0.0,0.0,0.0,5,0,51,0,0,0,0,0,0,0
1306,Extensive Plague Exposure,0.0,0.0,0.0,18,0,51,0,0,0,0,0,0,0
1307,Forest's Binding,0.75,0.75,0.0,10,0,51,0,0,0,0,70,0,5
1308,Exploding Spores,0.0,0.0,0.0,10,0,51,0,0,0,0,0,0,0
1309,Suicide Energy,2.0,0.75,0.0,14,0,51,0,0,0,0,255,0,5
1310,Suicide Health,2.0,0.75,0.0,14,0,51,0,0,0,0,255,0,5
1311,Nightmare Refuge,1.0,0.75,10.0,6,0,51,5,0,0,0,0,0,0
1312,Oni Health Lock,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
1313,Oni Shadow Health Lock,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
1314,Signet of Attainment,2.0,0.25,2.0,7,0,51,0,0,0,0,0,0,0
1315,Rage of the Sea,2.0,0.75,0.0,10,0,51,0,0,0,0,0,0,4
1316,Meditation of the Reaper,0.0,0.0,0.0,10,0,51,0,0,0,0,0,0,0
1317,(monster only),0.0,0.75,0.0,10,0,51,0,0,0,0,0,0,0
1318,Fireball,0.0,0.0,0.0,5,0,51,0,0,0,0,0,0,0
1319,Final Thrust,1.25,0.0,0.0,14,0,51,0,0,0,0,255,0,1
1320,(monster only),0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
1321,(monster only),0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
1322,(monster only),0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
1323,Sugar Rush,0.0,0.0,0.0,6,0,51,0,0,0,0,0,0,0
1324,Torment Slash,3.25,0.75,8.0,10,0,51,5,0,0,0,0,0,5
1325,Spirit of the Festival,0.0,0.0,0.0,18,0,51,0,0,0,0,0,0,0
1326,Trade Winds,0.75,0.75,5.0,10,0,51,0,0,0,0,0,0,3
1327,Dragon Blast,1.0,0.75,5.0,10,0,51,0,0,0,0,0,0,5
1328,Imperial Majesty,0.75,0.75,10.0,10,0,51,0,0,0,0,0,0,5
1329,Monster doesn't get death penalty,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
1330,REMOVE,2.0,0.75,30.0,21,7,30,5,0,0,0,0,0,0
1331,REMOVE,2.0,0.75,30.0,21,7,30,5,0,0,0,0,0,0
1332,REMOVE,2.0,0.75,30.0,21,7,31,5,0,0,0,0,0,0
1333,Extend Conditions,0.25,0.75,5.0,5,5,3,5,0,0,0,0,0,5
1334,Hypochondria,1.0,0.75,7.0,5,5,51,5,0,0,0,0,0,5
1335,Wastrel's Demise,0.25,0.75,3.0,4,5,2,5,0,0,0,0,0,5
1336,Spiritual Pain,1.0,0.75,7.0,5,5,2,5,0,0,0,0,0,5
1337,Drain Delusions,0.25,0.75,12.0,5,5,3,5,0,0,0,0,0,5
1338,Persistence of Memory,1.0,0.75,20.0,6,5,0,10,0,0,0,0,0,0
1339,Symbols of Inspiration,1.0,0.75,15.0,10,5,0,5,0,0,0,0,0,5
1340,Symbolic Celerity,1.0,0.75,30.0,6,5,0,15,0,0,0,0,0,0
1341,Frustration,1.0,0.75,7.0,4,5,1,10,0,0,0,0,0,5
1342,Tease,0.25,0.75,15.0,5,5,3,5,0,0,0,0,0,5
1343,Ether Phantom,1.0,0.75,10.0,4,5,3,5,0,0,0,0,0,5
1344,Web of Disruption,0.25,0.75,15.0,4,5,51,5,0,0,0,0,0,5
1345,Enchanter's Conundrum,2.0,0.75,10.0,4,5,2,10,0,0,0,0,0,5
1346,Signet of Illusions,2.0,0.75,5.0,7,5,1,0,0,0,0,0,0,0
1347,Discharge Enchantment,1.0,0.75,15.0,5,5,3,10,0,0,0,0,0,5
1348,Hex Eater Vortex,1.0,0.75,15.0,5,5,2,10,0,0,0,0,0,3
1349,Mirror of Disenchantment,1.0,0.75,15.0,5,5,51,5,0,0,0,0,0,5
1350,Simple Thievery,0.25,0.75,10.0,5,5,2,10,0,0,0,0,0,5
1351,Animate Shambling Horror,3.0,0.75,25.0,5,4,5,15,0,0,0,0,0,0
1352,Order of Undeath,1.0,0.75,5.0,5,4,5,10,0,0,0,0,0,0
1353,Putrid Flesh,0.25,0.75,0.0,5,4,5,10,0,0,0,0,0,1
1354,Feast for the Dead,0.25,0.75,10.0,5,4,5,5,0,0,0,0,0,1
1355,Jagged Bones,1.0,0.75,15.0,6,4,5,5,0,0,0,0,0,14
1356,Contagion,1.0,0.75,20.0,6,4,5,5,0,0,0,0,0,0
1357,Bloodletting,1.0,0.75,5.0,6,4,4,5,0,0,0,0,0,0
1358,Ulcerous Lungs,2.0,0.75,10.0,4,4,7,15,0,0,0,0,0,5
1359,Pain of Disenchantment,1.0,0.75,15.0,5,4,7,10,0,0,0,0,0,5
1360,Mark of Fury,0.75,0.75,10.0,4,4,4,5,0,0,0,0,0,5
1361,Recurring Scourge,5.0,0.75,10.0,4,4,7,25,0,0,0,0,0,5
1362,Corrupt Enchantment,0.75,0.75,10.0,4,4,7,5,0,0,0,0,0,5
1363,Signet of Sorrow,1.0,0.75,30.0,7,4,6,0,0,0,0,0,0,5
1364,Signet of Suffering,0.0,0.0,4.0,7,4,4,0,0,0,0,0,0,0
1365,Signet of Lost Souls,0.25,0.75,8.0,7,4,6,0,0,0,0,0,0,5
1366,Well of Darkness,1.0,0.75,20.0,9,4,7,10,0,0,0,0,0,0
1367,Blinding Surge,0.75,0.75,6.0,5,6,8,10,0,0,0,0,0,5
1368,Chilling Winds,1.0,0.75,8.0,4,6,8,5,0,0,0,0,0,5
1369,Lightning Bolt,1.0,0.75,8.0,5,6,8,5,0,0,0,0,0,5
1370,Storm Djinn's Haste,0.25,0.75,10.0,6,6,8,5,0,0,0,0,0,0
1371,Stone Striker,0.25,0.75,20.0,6,6,9,5,0,0,0,0,0,0
1372,Sandstorm,2.0,0.75,25.0,5,6,9,15,0,0,0,0,0,16
1373,Stone Sheath,1.0,0.75,15.0,6,6,9,10,0,0,0,0,0,1
1374,Ebon Hawk,1.0,0.75,5.0,5,6,9,10,0,0,0,0,0,5
1375,Stoneflesh Aura,2.0,0.75,15.0,6,6,9,10,0,0,0,0,0,0
1376,Glyph of Restoration,1.0,0.75,8.0,12,6,12,5,0,0,0,0,0,0
1377,Ether Prism,0.0,0.75,25.0,16,6,12,5,0,0,0,0,0,0
1378,Master of Magic,1.0,0.75,10.0,6,6,12,5,0,0,0,0,0,0
1379,Glowing Gaze,1.0,0.75,8.0,5,6,10,5,0,0,0,0,0,5
1380,Savannah Heat,2.0,0.75,25.0,5,6,10,5,0,0,0,0,0,16
1381,Flame Djinn's Haste,0.75,0.75,20.0,6,6,10,10,0,0,0,0,0,0
1382,Freezing Gust,1.0,0.75,8.0,4,6,11,10,0,0,0,0,0,5
1383,Rocky Ground,0.0,0.0,0.0,23,0,51,0,0,0,0,0,0,0
1384,Sulfurous Haze,0.0,0.0,0.0,23,0,51,0,0,0,0,0,0,0
1385,Siege Attack,0.0,0.0,0.0,14,0,51,0,0,0,0,255,0,0
1386,Sentry Trap,0.0,0.0,0.0,10,0,51,0,0,0,0,0,0,0
1387,Caltrops,0.0,0.0,0.0,10,0,51,0,0,0,0,0,0,0
1388,Sacred Branch,0.0,0.0,0.0,10,0,51,0,0,0,0,0,0,0
1389,Light of Seborhin,0.0,0.0,0.0,10,0,51,0,0,0,0,0,0,0
1390,Judge's Intervention,0.25,0.75,8.0,6,3,14,5,0,0,0,0,0,3
1391,Supportive Spirit,0.75,0.75,8.0,6,3,13,10,0,0,0,0,0,3
1392,Watchful Healing,1.0,0.75,10.0,6,3,16,5,0,0,0,0,0,3
1393,Healer's Boon,0.25,0.75,10.0,6,3,16,5,0,0,0,0,0,0
1394,Healer's Covenant,0.25,0.75,5.0,6,3,13,5,0,0,0,0,0,0
1395,Balthazar's Pendulum,0.25,0.75,5.0,6,3,14,5,0,0,0,0,0,3
1396,Words of Comfort,1.0,0.75,4.0,5,3,13,5,0,0,0,0,0,3
1397,Light of Deliverance,1.0,0.75,6.0,5,3,13,5,0,0,0,0,0,0
1398,Scourge Enchantment,2.0,0.75,5.0,4,3,14,10,0,0,0,0,0,5
1399,Shield of Absorption,1.0,0.75,10.0,6,3,15,5,0,0,0,0,0,3
1400,Reversal of Damage,0.25,0.75,3.0,6,3,14,5,0,0,0,0,0,3
1401,Mending Touch,0.75,0.75,6.0,5,3,15,5,0,0,0,0,0,3
1402,Critical Chop,1.0,0.0,15.0,14,1,18,5,0,0,0,1,0,5
1403,Agonizing Chop,1.0,0.0,0.0,14,1,18,0,0,150,0,1,0,5
1404,Flail,0.0,0.0,0.0,3,1,17,0,0,100,0,0,0,0
1405,Charging Strike,0.0,0.0,5.0,3,1,17,5,0,0,0,0,0,0
1406,Headbutt,0.75,0.75,20.0,10,1,17,15,0,0,0,0,0,5
1407,Lion's Comfort,1.0,0.75,1.0,10,1,17,0,0,80,0,0,0,0
1408,Rage of the Ntouka,0.0,0.0,15.0,16,1,17,5,0,0,0,0,0,0
1409,Mokele Smash,0.0,0.0,12.0,14,1,19,5,0,0,0,16,0,5
1410,Overbearing Smash,0.0,0.0,20.0,14,1,19,5,0,0,0,16,0,5
1411,Signet of Stamina,0.25,0.75,20.0,7,1,17,0,0,0,0,0,0,0
1412,"""You're All Alone!""",0.0,0.0,10.0,15,1,51,5,0,0,0,0,0,5
1413,Burst of Aggression,0.0,0.0,12.0,3,1,17,5,0,0,0,0,0,0
1414,Enraging Charge,0.0,0.0,20.0,3,1,17,5,0,0,0,0,0,0
1415,Crippling Slash,0.0,0.0,0.0,14,1,20,0,0,130,0,128,0,5
1416,Barbarous Slice,0.0,0.0,0.0,14,1,20,0,0,150,0,128,0,5
1417,Vial of Purified Water,2.0,0.75,15.0,4,0,51,0,0,0,0,0,0,5
1418,Disarm Trap,2.0,0.75,0.0,10,0,51,0,0,0,0,0,0,0
1419,Feeding Frenzy,0.25,0.75,0.0,14,0,51,0,0,0,0,185,0,5
1420,Quake Of Ahdashim,1.0,0.75,18.0,14,0,51,0,0,0,0,255,0,0
1421,Shield of Madness,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
1422,Create Light of Seborhin,10.0,0.75,0.0,10,0,51,0,0,0,0,0,0,0
1423,Unlock Cell,4.0,0.75,0.0,10,0,51,0,0,0,0,0,0,0
1424,Stop Pump,10.0,0.75,0.0,5,0,51,0,0,0,0,0,0,0
1425,(monster only),0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
1426,Shield of Madness,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
1427,Shield of Ether,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
1428,Shield of Iron,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
1429,Shield of Strength,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
1430,Wave of Torment,3.0,0.75,5.0,5,0,51,5,0,0,0,0,0,0
1431,Enchanted Guardian,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
1432,(monster only),0.0,0.75,0.0,17,0,51,0,0,0,0,0,0,0
1433,Corsair's Net,1.5,0.0,20.0,4,0,51,10,0,0,0,0,0,16
1434,Corrupted Healing,2.0,0.75,3.0,5,0,51,5,0,0,0,0,0,4
1435,Corrupted Roots,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
1436,Corrupted Strength,0.0,0.0,0.0,3,0,51,0,0,75,0,0,0,0
1437,Desert Wurm,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
1438,Junundu Feast,1.5,1.5,0.0,10,0,51,5,0,0,0,0,0,0
1439,Junundu Strike,1.0,1.0,4.0,10,0,51,0,0,0,0,0,0,5
1440,Junundu Smash,2.0,2.0,0.0,10,0,51,0,0,100,0,0,0,0
1441,Junundu Siege,2.0,2.0,8.0,10,0,51,5,0,0,0,0,0,5
1442,Junundu Tunnel,0.0,0.0,30.0,3,0,51,5,0,0,0,0,0,0
1443,Leave Junundu,0.25,6.75,0.0,10,0,51,0,0,0,0,0,0,0
1444,Summon Torment,5.0,0.75,1.0,5,0,51,0,0,0,0,0,0,0
1445,Signal Flare,6.0,0.75,0.0,10,0,51,0,0,0,0,0,0,0
1446,The Elixir of Strength,0.0,0.0,0.0,10,0,51,0,0,0,0,0,0,0
1447,Ehzah from Above,2.0,0.75,30.0,10,0,51,0,0,20,0,0,0,5
1448,Last Rites of Torment,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
1449,Last Rites of Torment,0.0,0.0,0.0,4,0,51,0,0,0,0,0,0,0
1450,Abaddon's Conspiracy,1.0,0.75,0.0,6,0,51,5,0,0,0,0,0,4
1451,Hunger's Bite,0.0,0.0,0.0,14,0,51,0,0,0,0,255,0,5
1452,From Hell,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
1453,Pain's Embrace,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
1454,Call to the Torment,0.0,0.0,20.0,10,0,51,0,0,0,0,0,0,0
1455,Command of Torment,0.0,0.0,0.0,10,0,51,0,0,0,0,0,0,0
1456,Abaddon's Favor,6.0,0.75,4.0,10,0,51,0,0,0,0,0,0,3
1457,Abaddon's Chosen,0.75,0.75,90.0,6,0,51,0,0,0,0,0,0,0
1458,Enchantment Collapse,1.0,0.75,20.0,4,0,51,5,0,0,0,0,0,5
1459,Call of Sacrifice,1.0,0.75,10.0,4,0,51,5,0,0,0,0,0,5
1460,Enemies Must Die!,0.0,0.75,20.0,15,0,51,5,0,0,0,0,0,5
1461,Earth Vortex,0.0,0.75,30.0,14,0,51,0,0,200,0,255,0,5
1462,Frost Vortex,0.0,0.75,30.0,14,0,51,5,0,0,0,255,0,5
1463,Rough Current,0.0,0.0,0.0,16,0,51,0,0,0,0,0,0,0
1464,Turbulent Flow,0.0,0.0,0.0,16,0,51,0,0,0,0,0,0,0
1465,Prepared Shot,0.0,0.0,6.0,14,2,25,5,0,0,0,2,0,5
1466,Burning Arrow,0.0,0.0,5.0,14,2,25,10,0,0,0,2,0,5
1467,Arcing Shot,0.0,0.0,6.0,14,2,25,5,0,0,0,2,0,5
1468,Strike as One,0.0,0.0,10.0,15,2,22,5,0,0,0,0,0,1
1469,Crossfire,0.0,0.0,4.0,14,2,25,5,0,0,0,2,0,5
1470,Barbed Arrows,2.0,0.75,12.0,19,2,24,10,0,0,0,0,0,0
1471,Scavenger's Focus,0.0,0.0,20.0,10,2,24,5,0,0,0,0,0,0
1472,Toxicity,5.0,0.75,60.0,22,2,22,15,0,0,0,0,0,0
1473,Quicksand,5.0,0.75,30.0,22,2,24,10,0,0,0,0,0,0
1474,Storm's Embrace,0.0,0.75,30.0,3,2,51,5,0,0,0,0,0,0
1475,Trapper's Speed,0.0,0.0,20.0,3,2,23,5,0,0,0,0,0,0
1476,Tripwire,2.0,0.75,30.0,21,2,24,10,0,0,0,0,0,0
1477,Kournan Guardsman,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
1478,Renewing Surge,1.0,0.75,15.0,4,8,34,5,0,0,0,0,0,5
1479,Offering of Spirit,0.25,0.75,15.0,5,8,34,5,17,0,0,0,0,0
1480,Spirit's Gift,1.0,0.75,45.0,6,8,36,10,0,0,0,0,0,0
1481,Death Pact Signet,3.0,0.75,12.0,7,8,33,0,0,0,0,0,0,6
1482,Reclaim Essence,1.0,0.75,30.0,5,8,36,5,0,0,0,0,0,0
1483,Banishing Strike,1.0,0.0,3.0,14,10,44,5,0,0,0,185,0,5
1484,Mystic Sweep,1.0,0.0,6.0,14,10,44,5,0,0,0,185,0,5
1485,Eremite's Attack,0.0,0.0,6.0,14,10,41,5,0,0,0,32,0,5
1486,Reap Impurities,0.0,0.0,0.0,14,10,41,0,0,120,0,185,0,5
1487,Twin Moon Sweep,0.0,0.0,0.0,14,10,41,0,0,160,0,185,0,5
1488,Victorious Sweep,0.0,0.0,4.0,14,10,41,5,0,0,0,185,0,5
1489,Irresistible Sweep,0.0,0.0,6.0,14,10,41,5,0,0,0,32,0,5
1490,Pious Assault,0.0,0.0,12.0,14,10,41,5,0,0,0,185,0,5
1491,Mystic Twister,1.0,0.75,8.0,5,10,42,0,0,120,0,0,0,0
1492,REMOVE,0.75,0.75,20.0,6,10,42,10,0,0,0,0,0,0
1493,Grenth's Fingers,0.0,0.0,10.0,6,10,42,5,0,0,0,0,0,0
1494,REMOVE,1.0,0.75,30.0,6,10,44,5,0,0,0,0,0,0
1495,Aura of Thorns,0.0,0.0,10.0,6,10,43,5,0,0,0,0,0,0
1496,Balthazar's Rage,0.0,0.0,10.0,6,10,44,10,0,0,0,0,0,0
1497,Dust Cloak,0.0,0.0,6.0,6,10,43,10,0,0,0,0,0,0
1498,Staggering Force,0.0,0.0,6.0,6,10,43,10,0,0,0,0,0,0
1499,Pious Renewal,0.0,0.0,8.0,6,10,44,5,0,0,0,0,0,0
1500,Mirage Cloak,0.0,0.0,10.0,6,10,43,10,0,0,0,0,0,0
1501,REMOVE,0.25,0.75,8.0,6,10,44,10,0,0,0,0,0,0
1502,Arcane Zeal,1.0,0.75,5.0,6,10,44,10,0,0,0,0,0,0
1503,Mystic Vigor,0.25,0.75,15.0,6,10,44,5,0,0,0,0,0,0
1504,Watchful Intervention,1.0,0.75,15.0,6,10,44,10,0,0,0,0,0,3
1505,Vow of Piety,0.25,0.75,45.0,6,10,42,15,0,0,0,0,0,0
1506,Vital Boon,1.0,0.75,8.0,6,10,43,5,0,0,0,0,0,0
1507,Heart of Holy Flame,0.0,0.0,10.0,6,10,44,10,0,0,0,0,0,0
1508,Extend Enchantments,0.0,0.0,10.0,16,10,44,5,0,0,0,0,0,0
1509,Faithful Intervention,2.0,0.75,20.0,6,10,44,5,0,0,0,0,0,0
1510,Sand Shards,0.0,0.0,10.0,6,10,43,10,0,0,0,0,0,0
1511,REMOVE,1.0,0.75,10.0,6,10,51,15,0,0,0,0,0,0
1512,Lyssa's Haste,0.0,0.0,15.0,6,10,42,10,0,0,0,0,0,0
1513,Guiding Hands,0.25,0.75,10.0,6,10,42,10,0,0,0,0,0,0
1514,Fleeting Stability,0.0,0.0,10.0,6,10,43,5,0,0,0,0,0,0
1515,Armor of Sanctity,0.25,0.75,15.0,6,10,43,5,0,0,0,0,0,0
1516,Mystic Regeneration,0.25,0.75,10.0,6,10,43,10,0,0,0,0,0,0
1517,Vow of Silence,0.25,0.75,10.0,6,10,44,5,0,0,0,0,0,0
1518,Avatar of Balthazar,2.0,0.75,20.0,26,10,44,5,0,0,0,0,0,0
1519,Avatar of Dwayna,2.0,0.75,20.0,26,10,44,5,0,0,0,0,0,0
1520,Avatar of Grenth,2.0,0.75,20.0,26,10,44,5,0,0,0,0,0,0
1521,Avatar of Lyssa,2.0,0.75,20.0,26,10,44,5,0,0,0,0,0,0
1522,Avatar of Melandru,2.0,0.75,20.0,26,10,44,5,0,0,0,0,0,0
1523,Meditation,0.25,0.75,20.0,6,10,44,10,0,0,0,0,0,0
1524,Eremite's Zeal,0.25,0.75,15.0,6,10,44,5,0,0,0,0,0,0
1525,Natural Healing,2.0,0.75,6.0,5,10,42,5,0,0,0,0,0,0
1526,Imbue Health,0.25,0.75,10.0,5,10,44,10,0,0,0,0,0,4
1527,Mystic Healing,1.0,0.75,4.0,5,10,42,5,0,0,0,0,0,0
